a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,Class
-600.39,60.85,-14.16,8.26,2.35,-7.51,-1.72,-9.83,-8.04,1.49,-5.0,2.09,-7.82,-2.76,0.49,-5.75,-5.36,0.22,-4.59,-0.81,-0.65,2.65,-1.75,2.94,-0.63,4.04,0.99,4.82,2.83,6.68,3.63,3.39,1.98,6.15,3.73,4.58,3.11,5.78,2.7,2.64,03
-672.36,60.98,-5.07,9.53,9.22,1.94,-4.73,-2.96,-9.35,1.36,2.13,-3.89,4.6,-0.35,-6.88,3.88,-6.06,-0.33,2.55,-2.9,-1.82,0.79,-1.97,1.27,0.25,-0.52,1.13,1.41,-1.33,3.21,-0.92,-0.35,-0.38,2.36,-1.16,2.69,-2.16,-0.57,-2.46,-0.06,03
-549.89,29.87,-12.27,0.77,-7.31,-12.12,-6.06,-10.13,-2.23,-5.24,-6.97,-3.22,-10.4,-0.97,-5.58,1.73,4.63,8.46,3.9,5.0,2.07,3.19,4.87,4.09,-1.51,1.23,-1.91,0.42,-0.92,1.52,-0.05,3.45,1.64,2.48,-0.93,1.43,-0.78,0.56,-0.67,0.83,03
-601.79,69.11,-6.14,14.9,11.24,-2.23,2.66,0.84,-4.78,1.76,0.62,3.5,0.38,0.57,1.88,1.28,1.15,-2.77,3.3,2.57,-2.8,2.05,-1.2,1.95,-1.62,2.14,-2.23,1.16,-1.24,1.72,-1.1,0.7,0.15,1.06,-0.95,1.36,-0.39,1.06,-1.06,-0.35,03
-569.48,40.54,-7.7,10.67,-2.01,-6.06,-10.03,-6.34,-3.18,-0.29,-9.09,-2.47,-0.58,-4.41,-2.38,-4.45,-4.09,-2.52,-4.25,0.2,2.65,1.85,-0.36,-0.4,-2.5,0.97,0.52,3.44,-0.39,1.8,0.8,2.47,0.11,0.03,-2.81,0.17,-0.36,-0.05,-0.1,1.23,03
-579.73,57.26,-2.26,15.18,10.56,6.63,1.8,-6.93,-5.45,6.55,0.08,-4.58,4.35,-0.08,0.16,2.25,-4.27,-1.27,-2.95,-0.13,-3.86,-0.46,-2.01,1.62,-1.92,0.83,-2.4,1.57,-1.29,1.04,2.3,3.6,1.14,1.52,0.41,1.44,1.51,0.72,0.25,2.42,03
-628.68,42.5,-14.39,5.24,-0.98,-9.11,-8.01,-16.91,-6.57,-0.86,-5.5,-7.07,-6.59,0.93,-4.68,-6.98,-4.47,-4.06,-5.8,-3.05,-4.56,-4.15,-1.21,6.77,5.26,8.19,4.61,3.62,1.8,1.48,-0.7,2.76,0.05,1.67,0.77,2.98,0.14,0.08,-2.84,-0.44,03
-620.99,66.25,6.68,17.65,3.2,11.72,-1.93,-3.2,-4.74,-2.83,3.8,-7.63,-0.54,1.46,-2.25,1.44,-2.76,2.98,0.71,-0.63,-2.69,0.08,-3.78,-2.12,-2.58,-0.03,-1.43,3.38,-1.55,2.83,0.92,2.18,1.73,3.82,3.3,5.56,1.75,2.69,1.28,4.87,03
-630.68,34.0,-13.73,2.36,-8.79,-11.34,-6.3,-15.38,-6.1,-8.47,-4.94,-2.6,-9.56,2.57,-9.42,-4.24,-5.62,-4.75,-3.9,-0.62,1.9,2.98,2.07,4.14,1.01,-0.44,-0.58,0.87,1.32,2.52,-0.74,1.12,-0.46,1.56,-1.24,1.05,-0.33,0.88,-1.6,0.76,03
-571.87,65.7,-7.29,15.27,12.49,-6.53,-0.76,-3.99,-10.69,2.59,-1.49,-4.91,0.42,1.29,-3.17,-2.24,-3.86,-1.1,-1.65,-1.89,-4.51,0.3,-3.64,-3.2,-2.41,-1.84,-3.21,0.33,-1.36,0.85,-3.04,-0.98,-2.49,-2.05,-2.58,-0.7,-2.42,-2.85,-2.8,-0.44,03
-650.29,48.1,-15.73,-0.78,3.65,-7.68,-11.52,-11.38,-11.15,-0.36,-6.81,-7.27,-2.42,-2.92,-0.4,-6.91,-6.35,-2.31,-4.71,-4.02,-5.14,-0.99,-2.72,5.45,-0.45,3.7,-1.71,-0.85,-1.49,3.85,3.25,3.69,-0.78,1.92,0.78,5.6,3.83,3.91,0.77,4.17,03
-583.5,43.58,-7.45,2.45,3.95,-4.91,-5.61,-6.08,-10.58,-3.91,-3.48,-4.63,-3.36,-4.06,-5.76,2.69,-8.13,-3.58,-4.91,-3.92,-6.29,-1.49,-3.15,0.09,0.09,3.49,-1.19,3.31,0.86,2.76,2.58,2.39,0.42,-0.1,-0.73,0.48,0.25,0.96,-1.29,0.96,03
-654.82,44.64,-15.55,5.02,-5.18,-8.29,-9.03,-8.96,-8.5,-3.97,-10.83,-0.21,-6.95,-5.83,-1.95,-6.59,-4.34,-3.74,-6.71,-1.33,-3.48,0.22,-0.23,-0.19,-2.08,0.74,-2.73,3.78,2.62,6.9,4.13,4.17,3.12,5.16,2.09,3.75,1.24,1.43,-0.29,0.94,03
-656.41,62.54,-2.66,13.25,1.5,0.16,-5.99,-6.96,-14.09,-2.99,2.06,-6.69,1.64,-3.86,-0.94,1.87,-7.03,-1.72,-1.22,-3.05,-5.33,-1.73,-2.63,-3.55,-2.67,-0.25,-5.33,1.4,-2.86,-0.59,-2.64,-2.19,-2.6,-3.6,-3.76,-1.74,-1.81,-1.11,-3.73,-2.15,03
-597.08,42.59,-21.18,5.7,-8.31,-6.42,-9.27,-14.62,-5.38,-3.36,-8.64,-2.17,-10.43,-0.6,-6.47,-5.49,-3.1,-3.98,-4.55,1.2,-1.29,-2.41,-1.09,-0.85,0.04,1.22,2.36,3.19,0.76,1.72,-2.48,0.64,1.58,4.6,4.54,4.11,-0.63,1.62,1.45,3.24,03
-531.04,47.81,-6.96,5.48,1.2,-1.48,-18.96,-9.55,-8.39,-12.5,-2.21,-10.1,-5.94,-3.94,-7.67,-2.77,-6.53,-4.24,-2.59,-4.23,-5.54,-2.29,-6.02,-2.86,-4.85,-1.61,-3.68,-0.17,-1.35,-0.98,-2.34,-1.55,-1.12,1.09,2.02,2.89,1.45,0.3,-1.01,0.66,03
-620.54,44.5,-13.24,9.26,-4.54,-7.17,-3.7,-12.14,-7.44,-5.44,-4.53,-6.22,-5.55,-1.56,-7.16,-3.71,-6.58,-2.95,-6.89,-0.6,-4.08,-0.91,-0.92,2.47,0.68,3.36,-0.62,2.19,0.25,0.26,0.3,1.31,2.33,2.9,1.57,2.54,-0.83,-0.43,-2.25,-0.57,03
-681.7,54.04,7.54,15.36,7.15,0.96,0.07,-3.43,-3.5,0.49,1.95,-0.81,-1.78,0.06,-1.59,2.98,-2.88,0.05,2.32,2.18,-2.08,1.66,-2.18,1.12,-2.24,3.78,-1.76,1.63,-0.74,1.86,-0.92,0.42,-0.02,0.32,0.71,0.95,-0.78,-1.83,-1.61,-0.2,03
-646.82,45.09,-32.32,7.88,-4.73,-17.63,-14.34,-16.2,-6.8,1.03,-14.92,-2.2,-5.48,-8.58,-5.0,-5.85,-9.24,-1.38,-7.84,-5.66,1.07,-2.83,1.03,5.27,1.33,7.05,2.37,5.86,0.89,3.68,3.24,11.31,6.1,9.11,2.61,4.01,4.01,5.83,4.62,4.12,03
-613.22,72.51,-8.84,15.24,7.43,-1.86,-10.78,-10.42,-0.65,1.28,-7.3,1.67,4.2,-5.94,0.24,2.12,-7.83,1.85,-4.33,-3.15,-5.04,-0.28,-1.77,-0.19,-4.05,3.92,-3.66,2.98,-3.05,-1.3,-1.38,2.14,-0.32,1.66,0.78,1.93,2.63,6.23,7.08,4.73,03
-657.54,58.89,0.53,19.25,9.22,-0.89,1.18,-7.1,0.57,-1.52,-1.7,-2.15,-2.35,2.3,-1.4,-2.92,-3.3,2.5,-3.32,2.58,-0.64,0.66,-0.69,2.58,-2.63,0.56,-0.85,4.22,3.31,7.69,3.63,5.39,2.38,4.51,4.82,5.73,3.93,2.96,1.46,4.61,03
-706.35,68.56,5.28,15.27,16.41,4.91,-4.97,-4.28,-3.79,3.52,-6.66,0.81,-0.81,-0.63,0.34,0.75,-1.16,0.53,-4.57,1.91,-2.2,-0.77,-5.55,0.54,-2.31,-1.41,-2.37,0.16,-1.49,-0.26,-1.99,0.18,-1.65,-0.62,-2.98,-0.33,-1.6,-0.89,-2.29,-1.1,03
-508.18,41.46,-21.5,5.94,-0.8,-9.99,-14.1,-18.74,-4.96,-0.42,-11.89,-4.98,-0.69,-7.43,3.25,-1.29,-5.51,6.56,5.73,3.54,3.92,6.26,6.63,7.29,4.57,3.92,-1.31,1.44,0.59,0.92,-2.24,-1.26,-1.38,4.02,2.45,3.67,0.89,1.83,0.07,-2.25,03
-662.13,53.43,16.45,12.36,9.82,7.62,-1.2,0.23,-4.17,0.25,3.34,0.98,1.41,0.62,3.21,3.01,-1.25,1.74,0.14,0.87,-4.24,1.58,-2.04,-0.87,-0.68,2.79,-2.28,1.8,-1.61,1.37,-1.22,0.52,-0.62,0.18,-3.17,-0.54,-1.71,-0.04,-2.85,-0.93,03
-591.0,44.19,-13.11,6.38,-1.53,-10.26,-7.9,-17.54,-10.36,-4.95,-9.42,-1.01,-14.43,-3.8,-4.74,-9.02,-9.57,-3.46,-8.99,-6.04,-5.37,-0.86,-4.99,0.95,-2.22,1.36,-1.22,0.06,-0.04,7.35,5.32,4.63,0.7,1.86,1.6,3.03,1.58,2.38,-1.92,-0.28,03
-662.16,54.18,-1.79,9.62,4.43,3.95,-6.47,-4.89,-9.47,0.47,0.56,-3.25,4.82,-2.45,-3.0,2.7,-7.15,1.93,-0.1,-2.21,0.13,-0.42,-2.48,1.43,-1.82,0.76,-0.46,-1.07,-0.35,0.61,-1.1,-0.54,-0.57,-0.94,0.09,1.45,-1.88,0.75,-1.09,1.27,03
-594.39,28.03,-10.68,4.74,-8.22,-12.21,-14.32,-12.75,-2.31,-8.96,-6.56,-3.55,-5.59,-5.24,-8.89,-6.3,-6.09,-1.25,-3.64,3.67,1.72,3.22,2.93,4.68,-1.01,3.58,-1.3,1.05,-0.82,-0.84,-1.63,0.76,-0.07,2.45,0.8,1.83,1.15,2.09,0.15,0.4,03
-606.61,71.78,-7.87,15.58,15.03,0.61,-0.96,-0.85,-3.12,-0.35,1.09,2.64,-0.41,1.24,0.84,-0.43,-0.2,-1.66,1.43,-1.59,-2.43,-0.73,-2.85,0.87,-3.84,1.51,-2.13,1.67,-1.52,3.13,1.61,2.96,1.28,1.25,-0.42,2.11,0.23,0.33,-0.06,-0.74,03
-579.89,42.04,-5.05,7.8,-0.13,-9.14,-12.42,-8.2,-6.5,-1.63,-9.28,-4.75,-2.25,-5.04,-4.78,-4.01,-5.52,-4.91,-5.0,-4.08,-5.22,-5.19,-4.93,-4.13,-6.2,-0.8,-1.59,2.63,-0.23,1.16,-3.12,-1.83,-3.54,-0.27,0.7,5.28,4.33,3.05,0.71,0.18,03
-577.67,54.49,-1.39,13.6,9.49,2.02,4.38,-6.86,-7.79,3.22,-1.45,-2.63,5.24,-1.69,-1.31,0.0,-1.87,0.57,-4.21,-0.47,-4.7,0.9,-2.91,-0.19,-1.11,0.13,-1.97,2.58,-3.06,0.8,0.41,2.13,0.36,1.48,-1.16,0.65,1.08,2.68,0.87,1.99,03
-667.48,49.69,-7.47,5.82,-0.0,-4.63,-5.04,-15.53,-7.66,-4.62,-5.95,-4.94,-7.37,0.15,-4.21,-7.71,-6.53,-4.19,-7.3,-6.72,-4.84,-4.6,-5.22,-0.91,-3.97,-1.43,-0.47,2.22,0.48,3.58,-1.85,1.11,-0.21,3.74,1.95,4.16,2.47,1.91,1.32,2.22,03
-688.55,78.54,15.33,20.05,5.47,18.02,-2.36,-2.96,-6.46,0.63,3.04,-2.71,2.59,-0.22,-2.59,3.87,-2.54,-0.69,1.33,-0.13,-2.11,1.49,-1.56,-0.12,-1.66,0.66,2.6,3.31,4.46,5.11,2.88,1.87,0.59,1.55,1.44,5.26,2.21,3.25,1.89,3.69,03
-629.7,37.79,-2.83,10.79,-3.85,-5.0,-8.71,-13.71,-7.55,-7.54,-8.22,-2.72,-7.73,-0.3,-9.89,-7.72,-1.96,-4.8,-8.2,-3.22,-4.1,-4.12,-5.7,-4.89,-3.34,-2.46,-0.44,4.6,3.35,6.65,-0.14,0.3,-0.18,1.81,2.72,3.68,1.01,0.47,-1.18,2.38,03
-549.86,65.72,-11.09,17.56,8.73,-6.95,-3.79,-9.36,-11.49,1.05,-4.65,-5.84,0.0,1.3,-3.77,-3.25,-5.96,-0.1,-2.08,-3.86,-5.94,-0.18,-4.13,-4.49,-1.32,-2.17,-2.41,-1.05,-0.56,0.69,-2.86,-0.71,-3.15,-1.75,-1.62,-0.08,-2.63,-2.61,-2.15,-0.94,03
-637.71,44.67,-4.46,0.14,-0.07,-5.66,-11.35,-11.12,-11.99,-0.19,-5.8,-7.73,-2.55,-4.7,-0.67,-7.73,-5.17,-1.73,-6.42,-3.1,-5.24,-2.38,-5.99,-1.02,-4.28,-1.14,-1.94,5.47,3.14,9.24,6.22,4.6,-0.01,3.42,0.2,4.52,2.28,4.04,1.0,4.1,03
-608.67,43.24,-7.5,3.9,4.61,-5.3,-6.76,-8.21,-12.47,-3.56,-2.96,-5.17,-3.26,-4.47,-4.99,1.85,-7.93,-2.84,-4.49,-3.1,-7.26,-2.74,-4.37,-2.92,-5.28,-1.14,-6.07,-2.36,-3.01,-2.98,-2.87,0.34,0.47,2.6,4.15,5.24,3.81,3.35,1.42,2.78,03
-676.76,48.99,-14.26,-0.17,-6.32,-6.68,-10.99,-9.32,-8.07,-5.46,-7.37,-0.46,-7.21,-4.11,-1.74,-6.58,-3.51,-3.48,-5.08,-2.85,-3.12,-1.28,-2.16,-1.09,-0.72,2.89,0.82,5.78,3.15,3.65,1.29,0.52,1.89,2.81,1.57,2.58,-0.16,-0.36,-2.89,-2.03,03
-652.93,57.45,0.03,18.71,2.24,0.84,-2.92,-5.87,-13.82,-3.22,0.24,-4.2,2.21,-3.85,-1.14,1.54,-7.63,-1.94,-1.57,-2.25,-5.87,-1.14,-2.92,-3.97,-3.16,0.52,-6.67,0.74,-4.25,-0.27,-3.31,-1.8,-3.09,-2.7,-3.95,-1.69,-2.37,-2.31,-4.61,-1.86,03
-593.24,46.83,-15.86,8.83,-6.52,-5.76,-8.94,-12.57,-3.42,-1.85,-7.43,-1.68,-8.78,0.05,-7.32,-4.43,-3.11,-3.11,-3.49,1.39,-2.36,-3.4,-2.78,-1.79,-1.22,0.82,2.35,1.97,1.3,2.56,-0.83,1.02,0.35,2.75,3.35,2.96,-2.76,-0.73,-1.08,2.79,03
-559.22,53.33,-4.25,2.82,-2.17,3.86,-17.31,-9.15,-6.83,-10.61,1.38,-8.38,-4.67,-3.56,-5.47,-2.22,-7.68,-3.38,-2.65,-5.32,-7.96,-4.0,-6.01,-4.32,-6.78,-3.32,-5.25,-1.0,-1.3,-1.48,-1.64,-0.87,-1.62,-0.15,0.89,1.79,1.06,-0.95,-3.55,-1.99,03
-608.12,43.63,-15.54,6.09,-4.21,-9.61,-6.13,-13.96,-5.9,-3.57,-6.2,-5.27,-5.11,-1.46,-8.9,-1.98,-3.32,-1.97,-4.09,0.77,-3.75,1.47,-1.14,3.54,1.62,1.54,0.41,-0.52,-1.0,1.21,0.1,1.63,-0.54,0.01,-0.51,2.65,-0.99,-1.04,-2.23,-0.07,03
-612.24,68.73,-0.12,12.25,2.59,-2.23,-3.79,-5.22,-8.66,-0.54,2.31,-3.01,-1.45,-0.13,-2.28,0.61,-5.12,-0.6,0.75,-2.37,-3.79,-0.21,-5.55,-0.6,-2.7,0.91,-3.27,1.55,-3.36,0.69,-2.84,-1.15,-1.02,-0.09,0.07,1.78,-0.08,0.47,0.55,3.77,03
-614.49,41.92,-30.18,7.72,-0.01,-18.89,-11.14,-15.38,-7.05,3.68,-11.23,-3.69,-2.69,-7.08,-4.36,-4.52,-6.06,-0.79,-7.33,-7.88,2.11,0.27,0.35,6.6,2.89,4.34,1.93,2.71,2.44,4.72,3.82,8.85,2.77,3.93,1.36,2.25,2.6,1.54,-0.76,1.51,03
-613.22,72.51,-8.84,15.24,7.43,-1.86,-10.78,-10.42,-0.65,1.28,-7.3,1.67,4.2,-5.94,0.24,2.12,-7.83,1.85,-4.33,-3.15,-5.04,-0.28,-1.77,-0.19,-4.05,3.92,-3.66,2.98,-3.05,-1.3,-1.38,2.14,-0.32,1.66,0.78,1.93,2.63,6.23,7.08,4.73,03
-628.4,51.99,-7.67,14.61,8.48,-3.58,-3.04,-9.35,-0.87,-2.6,-2.12,-1.45,-1.92,2.08,-1.26,-2.05,-2.04,2.62,-1.15,3.3,-0.16,0.46,-1.56,1.94,-1.59,0.8,0.49,5.39,3.49,5.53,-0.05,3.71,3.45,6.95,4.94,4.02,1.8,3.54,4.3,5.49,03
-650.64,66.73,-4.84,14.85,13.17,1.14,-5.11,-10.93,-8.21,3.71,-5.01,-4.79,1.17,0.36,-4.1,2.2,-2.0,-0.88,-5.96,-0.07,-3.29,-3.52,-4.99,0.29,-3.45,-0.64,-4.18,-0.12,-1.56,-0.84,-2.1,0.47,-1.9,-1.24,-1.9,-0.27,-0.89,-0.41,-2.93,-1.77,03
-510.55,52.8,-11.45,6.37,-3.86,-13.13,-9.91,-19.37,-8.68,1.03,-11.41,-4.39,-1.29,-7.14,-1.97,-1.69,-4.14,-1.77,0.72,-0.49,-1.24,7.68,3.67,10.35,4.99,7.66,2.76,2.6,1.42,-0.75,1.86,2.91,1.55,2.76,2.48,3.8,-0.58,0.79,-1.17,0.76,03
-652.94,53.19,17.45,13.98,8.9,4.06,1.79,-0.23,-2.17,-2.83,2.86,0.04,-2.23,-0.53,2.67,2.24,-1.51,1.59,-1.18,-0.11,-4.6,1.43,-2.84,-0.21,-1.51,1.99,-2.22,0.77,-2.72,1.33,-0.91,0.29,-1.35,-0.38,-3.01,-0.36,-1.29,2.25,1.47,3.69,03
-589.98,52.0,-15.55,6.9,0.88,-12.51,-7.47,-16.99,-10.01,-1.93,-9.68,-0.05,-11.47,-4.48,-1.39,-9.17,-7.61,-1.26,-5.78,-5.04,-4.62,-1.23,-6.61,-2.02,-4.03,1.51,0.42,4.63,2.58,6.37,1.68,1.73,-0.36,1.94,2.62,4.75,5.49,5.72,0.55,-0.71,03
-642.98,54.65,-3.13,10.3,2.3,5.42,-10.41,-6.74,-8.54,-2.46,1.92,-6.09,3.61,-2.69,-5.46,3.41,-8.5,-0.08,0.34,-2.7,-1.02,-0.8,-3.37,0.65,-1.87,0.91,-0.36,0.65,0.62,2.3,0.37,1.88,1.79,2.2,1.08,3.72,0.21,1.68,-1.84,1.15,03
-601.11,26.65,-9.45,2.16,-7.06,-11.85,-9.46,-12.78,-5.64,-7.98,-8.68,-3.68,-8.7,-4.41,-9.92,-6.5,-4.2,0.55,-1.39,6.9,3.02,4.24,2.71,2.94,-2.12,1.31,-0.91,-0.14,-2.2,-0.48,-3.13,-0.7,-2.03,0.7,0.11,0.66,-0.44,0.88,-2.05,0.02,03
-599.53,68.83,-7.01,14.42,14.25,-1.93,-2.05,0.46,-5.61,-1.66,-0.66,3.57,-0.23,1.28,2.75,1.02,3.05,0.5,2.31,0.33,-1.42,0.85,-1.39,1.52,-2.05,1.48,-1.48,1.28,-1.24,2.34,0.44,1.27,-0.6,0.13,-1.26,1.25,-0.03,0.82,0.4,-0.12,03
-582.39,38.1,-8.61,6.51,-1.34,-9.22,-12.21,-10.01,-8.23,1.2,-8.55,-5.54,-2.67,-4.94,-5.44,-3.11,-5.53,-4.84,-4.5,-5.1,-3.87,-4.8,-4.28,-2.1,-5.52,1.51,1.63,5.2,3.86,3.44,-0.71,0.98,-0.05,2.3,2.36,3.77,2.26,0.46,-0.63,-0.34,03
-550.71,64.3,-5.0,14.04,4.32,6.94,1.35,-15.31,-8.23,3.21,-1.17,-4.45,4.59,0.3,-3.38,1.85,-1.41,1.29,-3.3,1.38,-2.93,-0.22,-2.62,1.84,-1.24,3.43,-3.2,0.13,-3.85,-2.18,-2.83,1.53,0.81,1.69,-1.03,-0.93,1.87,0.07,-0.55,1.17,03
-646.51,42.99,-4.65,4.94,-1.97,-10.23,-6.36,-14.48,-7.88,-4.26,-7.01,-6.98,-7.98,-1.51,-5.7,-7.68,-6.62,-5.58,-6.76,-6.2,-5.49,-2.27,-1.01,3.15,-0.1,4.19,1.3,3.61,3.44,5.47,0.66,2.06,-2.22,0.14,-0.69,1.74,-0.23,-0.27,-1.35,-0.85,03
-654.48,69.77,2.52,18.92,0.19,14.81,-0.3,-2.68,-6.57,2.44,4.34,-4.41,3.66,1.48,0.48,1.72,-4.29,1.53,3.88,-1.85,-3.98,1.53,-1.65,-3.58,-1.35,-1.15,-1.48,0.41,-0.42,1.68,-2.21,-1.12,-1.63,-1.8,-2.09,2.52,-1.93,0.11,0.4,4.81,03
-674.14,28.01,-14.38,-1.16,-6.12,-10.07,-9.0,-16.71,-8.15,-6.73,-6.0,-0.46,-8.24,3.19,-6.38,-4.18,-1.08,1.01,2.62,4.02,3.93,2.99,-0.73,0.65,-0.5,0.51,-0.3,1.2,-2.91,0.28,-3.85,0.2,-0.44,2.52,-0.19,1.92,2.03,1.94,-1.16,0.06,03
-578.98,65.77,-7.36,13.13,6.78,-3.43,-5.51,-9.06,-9.68,0.2,-3.25,-4.92,-1.37,0.42,-3.33,-3.39,-5.34,-0.96,-3.37,-4.3,-5.92,-0.41,-4.75,-4.48,-2.05,-1.15,-2.95,-0.83,-1.78,0.83,-3.64,-1.32,-3.26,-1.59,-1.4,-1.11,-3.13,-3.0,-3.76,-1.44,03
-642.71,46.58,-3.54,-2.25,2.49,-2.2,-10.62,-10.15,-10.74,0.37,-5.82,-7.45,-0.71,-4.03,-1.49,-6.42,-3.72,-0.91,-5.18,-3.14,-4.95,-2.62,-5.78,-0.21,-4.87,-1.46,-2.54,0.73,0.4,3.29,-1.74,-0.31,-3.24,0.69,-0.39,2.19,1.26,3.69,1.76,6.66,03
-611.96,43.64,-3.71,5.51,5.23,-4.59,-6.11,-5.86,-13.18,-2.91,-3.38,-4.2,-3.57,-4.53,-4.5,1.77,-7.65,-2.79,-4.42,-2.57,-7.68,-2.13,-3.85,-3.56,-5.39,-1.08,-5.79,-2.14,-3.7,-2.68,-2.9,-0.32,-2.75,-0.59,0.38,1.65,3.97,4.4,2.64,3.4,03
-611.34,33.46,-16.56,1.37,-8.65,-9.21,-13.87,-8.23,-9.41,-7.22,-7.66,-1.27,-8.57,-4.92,-2.87,-8.16,-4.61,-3.97,-7.45,-2.32,-3.47,-2.89,-1.7,0.32,0.17,4.24,2.33,5.89,1.96,1.02,-0.31,1.79,5.74,7.08,3.24,1.92,-2.26,-1.64,-2.08,1.01,03
-596.79,49.55,-6.38,6.01,-1.67,-0.81,-12.43,-8.43,-11.49,-8.59,-1.06,-6.68,-2.27,-3.44,-7.1,-0.48,-7.76,-2.64,-3.17,-4.6,-5.65,-2.69,-4.28,-4.17,-3.6,-1.33,-2.22,2.89,0.71,1.22,-2.39,-1.3,-1.81,1.53,1.1,5.48,2.24,0.82,-1.46,-0.59,03
-485.76,32.56,-30.23,7.22,-11.7,-14.51,-7.16,-15.3,-4.29,-7.6,-9.71,-1.88,-11.95,-0.05,-6.9,-5.93,-0.81,1.02,-1.14,2.14,-2.22,-2.96,-0.09,-0.26,0.25,-0.7,0.14,3.21,3.39,4.51,1.53,3.14,1.7,2.22,1.54,3.22,-0.02,1.75,-0.62,0.04,03
-431.34,47.18,-10.59,-3.69,-8.62,-0.67,-16.17,-9.42,-8.24,-12.86,3.39,-8.55,-7.0,0.13,-7.9,-3.02,-7.43,-2.69,-4.82,-5.09,-6.83,-0.74,-3.71,5.27,7.25,11.64,9.79,9.22,2.36,0.12,-0.31,3.39,2.81,3.86,-0.86,1.2,-1.12,1.52,-1.53,-1.17,03
-498.76,35.21,-23.76,2.84,-6.51,-8.12,-5.19,-15.98,-8.02,0.38,-4.53,-8.51,-2.14,5.96,0.67,2.99,-3.31,-0.0,0.86,7.43,1.25,4.59,1.67,5.73,3.64,3.02,-0.53,4.05,2.43,1.47,-0.43,0.81,-0.78,0.61,-0.92,0.59,-1.68,0.79,-0.7,0.34,03
-616.9,52.82,3.0,7.99,-3.03,-1.29,-6.25,-4.01,-10.27,-6.83,1.92,-4.98,-4.78,1.98,-1.04,-1.07,-5.28,-1.8,-3.25,0.7,-4.22,0.3,-0.87,2.9,2.53,7.03,2.18,7.19,2.98,6.3,5.01,4.89,2.36,4.48,3.69,4.24,2.66,2.58,-0.24,1.71,03
-427.98,16.2,-52.61,-4.32,-4.3,-18.54,-24.5,-9.34,-15.57,11.83,-0.09,14.83,18.31,3.64,-1.08,-8.23,1.62,5.04,-2.91,-5.14,4.17,8.79,3.96,3.48,-2.3,2.11,-0.07,-0.42,-0.78,4.98,0.88,4.58,2.32,6.32,4.21,3.52,3.21,4.54,3.18,6.14,03
-480.94,65.47,-11.91,8.05,7.4,-13.42,-13.56,-8.46,-10.44,1.84,-4.94,0.58,5.32,-1.99,-0.41,2.93,-5.93,3.01,-1.16,-0.27,-4.49,-0.41,-0.85,0.61,2.27,5.92,1.71,7.56,2.95,6.42,6.13,8.86,5.41,10.18,7.21,7.21,2.42,3.06,4.58,7.18,03
-539.11,50.03,-21.76,8.98,2.36,-9.23,-0.55,-10.97,-1.68,-2.56,-7.06,-4.11,-2.33,2.09,-1.91,-2.2,-2.22,2.74,-0.25,5.55,4.18,5.26,6.73,11.63,4.0,4.7,1.96,5.4,5.39,6.21,1.71,2.89,3.85,8.61,6.35,4.98,2.21,3.13,3.43,5.24,03
-481.13,57.02,-17.85,2.81,7.16,-12.49,-15.4,-7.6,-14.85,-1.56,-1.65,-4.21,-5.27,2.56,-7.26,1.5,-4.29,-5.08,-2.95,-2.25,-5.73,-6.64,-6.15,-3.23,-4.59,4.16,3.89,9.2,7.8,5.98,5.35,4.29,1.03,3.55,2.92,4.19,2.86,3.49,0.92,1.56,03
-368.97,35.77,-31.03,-1.41,-4.48,-21.68,-11.09,-20.35,-17.06,1.31,-15.02,-9.83,-2.22,-8.3,0.61,4.87,1.17,10.85,7.7,3.24,-0.57,3.51,-3.9,-0.8,-3.39,-0.24,-2.01,-2.23,-0.92,-1.41,0.65,2.04,-2.38,4.06,0.46,3.52,-0.02,3.5,-0.32,-0.37,03
-491.28,51.33,5.15,6.5,0.65,1.75,-0.78,-0.68,-8.34,-5.07,2.11,-0.91,-0.95,-1.82,-1.2,1.12,-2.74,0.94,-2.39,-1.44,-4.44,2.31,-2.83,0.72,-1.87,2.73,-0.11,5.52,2.04,4.34,2.68,4.18,2.26,4.48,3.44,6.11,5.64,7.67,2.93,2.73,03
-472.76,37.12,-21.52,3.14,-1.44,-11.26,-1.74,-4.67,-6.26,3.76,-4.09,2.66,-5.03,1.13,3.53,1.32,3.71,8.95,5.82,9.52,8.17,5.06,2.48,6.73,2.69,8.18,5.25,5.98,4.32,4.11,3.69,3.16,2.26,3.93,2.89,4.27,3.6,2.43,2.59,2.9,03
-587.35,56.84,-9.72,10.86,8.76,1.22,-9.97,-3.33,-8.05,0.58,0.95,-7.67,3.98,-1.27,-5.09,4.7,-5.87,-2.12,1.54,-2.49,-2.6,1.62,-3.17,-1.34,0.03,0.7,0.11,0.24,-0.83,1.69,0.37,-1.02,-0.59,1.48,-0.03,3.41,0.55,0.82,-2.44,2.06,03
-453.95,19.57,-32.2,-1.31,-14.17,-20.68,-4.43,-14.02,-6.26,-2.17,-11.59,8.03,-1.56,10.82,6.86,7.07,5.05,2.42,-1.43,2.11,-0.89,-2.22,-2.34,0.45,-1.78,2.54,-0.25,1.45,-0.42,1.34,-0.46,0.73,-1.21,3.04,-1.29,1.47,0.83,1.35,-0.15,1.73,03
