a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,Class
-454.20939554602757,31.768801354064617,-16.721243991046943,7.023192014581163,-4.593542177855767,-12.162529011642379,-9.114504666905344,-7.062954899254636,-6.971757761256187,1.5454077193382136,-9.798468748260424,-3.86382349462818,-0.3418168712207259,mutlu
-418.1610917976447,34.27807841668697,-4.67160855950976,3.9394908779314832,-0.20280019097430177,1.7577902238979664,-2.3957453051773556,-5.641518174136074,-6.800126617334091,-0.8898013702838012,-2.0902955171733977,-3.78065598094167,-1.8165032128446603,mutlu
-429.817681111494,20.48391338402289,-21.912450325675756,-3.5879280378059293,-6.114551262866648,-6.827651851931935,-7.086189978540513,-7.276759164707718,-11.794584029996154,-0.6620317017471378,-8.60689142051135,-5.298106990494007,1.4398458471367215,mutlu
-512.2807330958003,45.78443686231682,-15.426368607008705,2.9492896003221722,-3.0945869000704205,3.8712675311824345,-12.213767592260552,-15.079065311203191,-9.132538343970438,-2.8938506600184746,1.915012070932239,-7.767119192054671,-3.9484067280914426,mutlu
-484.29095511946764,31.870957827404204,-37.18556405631364,-2.010586505507526,-16.54596370146826,-19.618895472428814,-10.585757393292434,-20.55633461533106,-11.523340057833114,-6.044432961032193,-15.133573823147067,1.6176035489923348,-4.5912437078294985,mutlu
-488.998295399051,51.746192068458996,-16.4636153560742,10.483491820216248,6.636258606101114,-10.702968799142587,-3.920530051241015,-3.986176176129131,-16.650653168203014,-0.27467785180495896,-4.562528837708166,-8.730306173627843,-1.694872213054087,mutlu
-497.7946810339849,36.31535475331617,-15.128927780939263,-4.5434252792550565,-1.8279754951063036,-9.97747935752569,-16.068375639372267,-11.7676138156897,-14.755917255686336,-2.7203502031205993,-6.168373795557705,-11.8022363636687,-5.0285410773333625,mutlu
-504.4378616432673,30.993772205731116,-14.0345929082132,-2.391353655876642,-3.6811422446309896,-7.1463415873970355,-10.171089666476439,-6.401790475202056,-11.134868785144727,-6.872243595962734,-4.3523110172180965,-4.338636936585032,-7.260987211887019,mutlu
-527.3844965159092,33.600778245225015,-20.208398574730282,10.47883066959674,-8.236150611170716,-10.789376996940337,-5.568244566317248,-8.256337611438468,-5.297395348739433,-1.248480930873402,-8.73686070155659,5.188229476131149,-2.173766777015238,mutlu
-517.9983569790702,48.42935273192747,-10.631230887929892,8.24081214379744,-0.580183405369822,-1.767224515663762,-10.825086092771906,-8.834173145286297,-18.274193663535858,-4.5227109945398976,-0.3837382111469116,-8.764273788709826,-0.25452120475968315,mutlu
-534.5881433896924,38.32630145844727,-23.210784587494928,4.8782293583881975,-6.718687188239518,-11.68889249420256,-12.039904136228078,-14.707695358345614,-4.393067776948293,-3.4077705543746846,-11.876590957364545,-1.9585085791677894,-11.026933775151889,mutlu
-349.6494692336813,42.457465947618545,-5.891409330242571,-2.6478483812652045,-10.625903151379097,0.2598462364102836,-12.834096123583649,-13.979018070960375,-12.142560693550415,-17.222352216978962,-3.652067153402728,-5.307515783009713,-10.92275885780995,mutlu
-520.7700067760159,23.706363263982052,-18.468112985700568,1.5005548505942967,-9.584968870366943,-11.301261683151141,-8.073826566067327,-15.24583843527093,-8.214784698917747,-4.710496022280332,-7.786102889455181,-5.6850437116597075,-7.163193197579615,mutlu
-563.0473975604408,60.26828593562594,-3.215454229600647,8.504194246624126,3.615309210990191,-1.9055887123248327,-7.997478397899902,-6.791218173233042,-16.898407704962406,-4.529968621487474,2.7484233926296255,-6.391557257445377,-5.168417738375603,mutlu
-456.16699230170286,10.264321188645757,-50.68188251352432,-5.356062815725682,-8.17199591934966,-23.230172089794277,-18.208494605124745,-14.101990284489036,-13.323456295173191,3.7389114218675283,-11.311364702304793,7.404025272961248,14.644860355645404,mutlu
-489.4263927907565,64.58095798176998,-18.990507595923496,9.735215863369296,6.4739879149773145,-17.234378764613947,-11.017610361949387,-11.118195350237302,-11.752875002186915,3.102939900784234,-10.062289009992105,-1.0603513756155694,0.29479571547525013,mutlu
-520.7725952218153,43.16855112256305,-21.62366896463968,11.137410998125418,3.0905013229034415,-10.454340255035566,-3.415761765609812,-12.152662750446142,-3.9105285977052406,-4.477158641689734,-9.38205055224792,-3.230268724035361,-4.901377511164721,mutlu
-464.71054354935194,39.12824078934117,-14.674051875473866,5.733643976628459,7.679330402582262,-6.524719621244735,-11.221359853866838,-5.478414041939905,-14.925090262787355,0.18816878835286951,-6.668393460896326,-2.879755899565635,-2.519008762029455,mutlu
-350.652564697055,22.613714977815942,-24.53748647949593,-1.0684715232238218,-6.506188138677015,-15.625878747426075,-11.693092540934797,-16.13216246288614,-16.734892948745,-1.9855137865938697,-12.766947430091975,-11.44924656879513,0.5046609797115275,mutlu
-505.83382861698965,47.185039093976705,-2.0978874427534726,3.580404378604643,-2.8788670878467957,-1.8013797390438224,-2.951351732864103,-3.953782264793843,-10.710197752771554,-6.949699390965981,-2.2228264472542762,-3.23504964912354,-2.6028646652553946,mutlu
-545.3629214863467,41.291383999420084,-19.25141590476496,3.71676148867695,-1.64253670722625,-10.68436509785474,-6.512412683474732,-12.379583775532588,-10.34176220273421,1.3760837180972585,-10.445566509883802,-2.00432716098603,-8.908792189004062,mutlu
-529.1685153913804,35.27564006142885,-7.119060171017414,-0.21102664723846976,-7.62252086346991,1.2720050754045473,-16.52657216373639,-7.371959120549139,-9.565814316852142,-5.439426600316138,-1.7951129607974972,-7.440926325300912,-2.5488508486197663,mutlu
-447.4541421551487,12.113338104561938,-39.36734461229308,-0.8608990730330044,-12.648230807973333,-22.857119567004133,-7.885977242694826,-18.73347501524008,-3.354807409264333,-4.48047475191289,-9.546595738282761,5.751387717738319,-1.9031681598473906,mutlu
-501.1588819049404,58.48982225428852,-11.494539946901723,14.115528885169327,12.397815218689525,-4.997197520412608,-1.5894679587277527,-0.11263499959468916,-7.9753339224324105,2.5778566523129083,-0.6495923857302438,1.3928858712511907,-0.7219877167411134,mutlu
-520.2782045903413,30.174923224646598,-9.878976845887502,6.143562569956634,-6.350972132848455,-14.0124216212853,-15.063529185363764,-10.62062921077422,-8.656287370358317,-1.432327198316947,-12.818098471784836,-5.4655824818137635,-4.584319242400573,mutlu
-485.7227248853898,39.16873305226538,-6.152653414090385,5.3252032585945,-0.984409606842317,5.607263965973827,-5.095519586100767,-8.599337713860336,-7.667841319738438,0.39072237972034946,-1.317605572546029,-5.994044597627147,0.6299802298663104,mutlu
-461.8946324230741,16.54791894693589,-33.88474851955011,-3.3537982965007007,-6.594068638104261,-13.142315810237955,-12.797412664945368,-10.932212547250522,-13.667755900540945,2.0854646464623863,-7.520975629439646,-7.94203694992976,1.5277824262411162,mutlu
-496.53145372983624,44.78239461440246,-5.793434099556181,11.03810625821956,-1.4757500162385246,4.798029561556648,-10.085307955845057,-11.337701850193124,-9.77596555025269,-1.074280208668127,1.1367461973799173,-8.952560857988852,-1.0164468683201877,mutlu
-473.8665195816662,23.146959292472946,-28.146536536974615,-2.1088405022717995,-16.085603358184468,-15.504623016133603,-15.290028384533763,-16.517808447608363,-8.173626167896161,-2.781830664943529,-3.739054509483959,-0.7450438765048448,-3.1044978459096435,mutlu
-501.60531260038414,60.88571070726007,-11.46204345406262,10.248711374686001,5.45549718151758,-9.516594013423136,-6.717180672835531,-7.094858695883966,-14.219019205592138,1.0216629300180728,-5.013864979319073,-7.416548300714301,-0.9860431663497572,mutlu
-496.42451882289083,28.08292737707311,-6.491472990407936,-7.446951910138563,-3.0353778970468936,-7.64628782286237,-14.597305556798432,-12.578598003476875,-16.967407078108124,-1.231145580658507,-10.230064725565688,-11.821019841054532,-5.125643708595868,mutlu
-517.3601703159133,32.319917990091206,-10.965084604292457,-3.394611265843532,-4.097016930766776,-8.42743959252356,-10.408425402297201,-4.7211944816196025,-14.718245799659403,-4.556507746233183,-3.54604743872687,-5.908427180140433,-5.132280570282106,mutlu
-543.5426925230745,29.311400233343374,-20.54954616081833,2.5296498236009315,-11.957953542226177,-14.277852678353238,-12.706606671639937,-10.92824869191788,-11.871543234690819,-2.82478892265814,-9.834618229352554,0.9491888017006263,-10.023948698084409,mutlu
-539.4447223692077,50.090359376261695,-9.412653912165899,7.331817713961006,-1.5387508879934089,-2.9151351082664654,-10.20346864331943,-9.219710167062841,-17.610706661392936,-6.740697151764985,-2.16076992307847,-6.623501463877986,-0.6611909772590142,mutlu
-535.7654187293698,36.59592544430142,-22.954749261893177,4.34939063306591,-8.955843447224456,-12.382879409298823,-9.473108099119752,-14.072242391881451,-6.593836515353881,-5.639836386676308,-11.277909931585214,-1.5097876830652406,-12.05882161045784,mutlu
-399.07360549329843,46.93798247879283,-11.740980745943865,-5.473548884602901,-3.7529028831122218,1.697608030111581,-15.759639089686004,-9.525736559059268,-10.04309830279918,-12.36787858906418,1.6309134124012825,-9.977492400368078,-6.017483531322474,mutlu
-463.4362961751069,25.263310166791637,-26.15152184818891,0.9826461090863235,-9.6917013147333,-12.806352541990861,-11.649397946909588,-17.562832600556142,-5.7013806286247775,-5.012384169952928,-10.182613681221259,-11.150860800580874,-6.588756553252398,mutlu
-563.5386879989279,44.307539460708085,-0.600946216288024,5.8798539057890595,0.6026958823485895,-0.45805059371225887,-5.970442666221052,-4.02312904526966,-10.121992582883706,-8.207096834152173,1.7192056364582853,-4.896759652187029,-5.251631652258853,mutlu
-442.1931795815616,21.066194777570256,-47.6136500732915,-3.678339919230817,-4.730835281668259,-25.20361306260831,-19.33856336178442,-11.903933782189537,-11.153463463402087,4.064354775946094,-11.658785934752194,5.045863715203277,13.486200689519793,mutlu
-451.9761343530001,49.134155697379555,-12.006129752959668,6.321407471264107,8.332816118437139,-9.866160144723677,-17.248822685205845,-3.1230507083734107,-8.296970339770608,0.48531329945337676,-4.6162411987029355,-2.8125030238446285,2.447832788029346,mutlu
-542.8575844948673,50.06601159235341,-23.382991356919575,9.492647307598764,1.1381648394549109,-11.274371824080154,-4.15631064097788,-12.766240986061495,-4.753968074463743,-2.452110522034754,-10.034303576497283,-5.184205183395168,-6.022115512585738,mutlu
-506.1057954658878,60.932026992776365,-9.227389167646493,6.419973884292209,9.974195830749995,-3.8456382725055036,-10.148638829015834,-10.549649546024456,-15.961251929329217,-1.2525758529681912,-4.510055101073196,-3.67155667919474,-0.8035124903414982,mutlu
-358.90123629693807,27.53518211552264,-31.962469653166842,-0.3631144505849631,-2.448176263671973,-18.23086168142675,-10.627407767364526,-17.785187919119778,-17.736530782416185,1.1171314640317456,-14.733570376748665,-8.28795493384526,-1.5086504717151001,mutlu
-514.9272960776051,43.485132081349484,5.448839535077841,4.537337054206549,-1.083706382264709,-0.25085219448022894,-4.335386705627771,-2.969997565927701,-6.072294318040245,-7.286543242055443,-0.8293248730484534,-1.6777168997512883,-3.268141615294187,mutlu
-465.76543599973746,30.398856762805302,-30.565235616226108,-6.461940427550095,-5.316004829957989,-18.331572013959576,-8.546970754920114,-11.687445133936274,-13.010187178198489,0.8642289723253321,-10.905791499529624,-1.1123348853076074,-6.121660820124603,mutlu
-548.0627327729184,40.88132627365676,-7.65137797308657,0.9358011236914935,-7.039459171199555,1.294314639109301,-14.350691727783701,-6.420505532055893,-8.701277535507971,-4.448876438468023,-1.0370661729256447,-6.27139221666015,-2.5548682166388508,mutlu
-471.1609658223736,13.074656675289967,-30.014290463786644,-0.31176906197816756,-9.889699538277009,-21.365302547470574,-6.319277985131284,-18.19159116576003,-6.6016403638725025,-6.429878175738046,-8.741636900312551,6.571665736046345,5.4104244354776165,mutlu
-565.4182911434237,57.60324695225073,-14.055307401744237,16.807637770447492,11.204784513970434,-4.027205836822954,-1.1920902795835775,-0.2820964432985909,-6.363201154979188,2.361290504280955,2.169955300795424,2.7120515597213273,-1.1481879894377625,mutlu
-532.0076102953072,36.49485576080743,-9.832498933177494,5.3715371741278855,-3.553882607685548,-11.653065822333941,-11.212325147820122,-9.463780761915867,-7.1171033003959705,2.2992741710360964,-8.54586170414192,-5.303471999541799,-0.9035002445845566,mutlu
-493.5694877813909,37.195953382505316,-2.8681253043650017,2.7358138921659556,-0.7374683519491659,4.0547553133846925,-4.12629377317969,-7.4763029891115025,-7.733328015176396,-0.929276147410499,-3.9836300019069335,-5.287975140118047,-1.0178860194557855,mutlu
-410.11128969123985,8.292226313008896,-25.736089531873255,-7.800534071406256,-8.078437586624318,-10.181198755195526,-8.996008199559437,-9.11434583899272,-10.457592582706337,0.563099800864293,-8.774640734326404,-4.219307265975009,0.05640250892999672,mutlu
-597.597755915261,54.56812619734229,12.942976495871065,18.679889417251545,0.5401170428109429,6.76608807729625,-2.333370614715666,-1.939726844576571,-7.64425634090302,-2.170696757464262,1.2744263991419327,-6.993216407022405,-1.4816330581656607,mutlu
-418.51738219262387,10.663336002694873,-31.804667108948763,-13.626987049785424,-17.08085875464773,-17.890170412759762,-12.554501445102773,-15.756513949220707,-7.753478725533007,1.8238287889173361,3.5616324283523126,13.282591702260131,5.473930277601768,mutlu
-456.4410330075442,52.88392868976499,-15.37421523973838,10.465620708886885,1.9142476071303474,-10.892988229002611,-6.36602154899082,-6.216288208610038,-16.64087382865248,-1.5686132964589297,-4.925706003531068,-9.110570278734501,-1.2088884615731281,mutlu
-521.8314835705262,35.007204064559026,-15.990680919598825,-8.16566503107125,-0.7539341746872197,-11.042312327532326,-15.298835972299786,-13.726070277335184,-14.846363389416739,-0.1301233601957917,-8.443390751065913,-11.697626766233148,-4.937807755066364,mutlu
-544.9565298150133,36.885579864142095,-10.316901896391807,0.32790040275062426,-2.503530202043394,-8.492241008618077,-8.38647779069666,-5.326604863541321,-14.939258528633559,-4.77192065447239,-3.168386523643744,-6.539997572187541,-5.048375805732172,mutlu
-505.9413699775575,19.748290213375938,-22.05904845357176,-3.903669520634271,-15.427083591640548,-14.773983667480556,-13.011958449697516,-9.198660744153985,-10.335991280685006,-4.214206566218589,-11.79297395124164,-1.6848968544614427,-9.36829704266895,uzgun
-681.0886819665287,61.208928918311706,-2.361429265086612,14.609263738772688,6.424040599339453,-2.480570710395465,-2.860464682218296,-8.270591781458174,-11.429063958707005,-4.07011292539918,-4.636812004821582,-1.3228492165577836,-1.2236589789753212,uzgun
-676.3024743308707,52.98467932284933,-10.12559016418627,7.553023460822972,-6.376454821817874,-4.178100980283299,-7.068287106840311,-10.334011457273265,-6.455399505056244,-3.668561591098684,-5.2640684137415095,-5.192524212534013,-5.321125773432188,uzgun
-657.3591103555573,75.70852289762709,-3.310110340727642,10.14964920750745,6.484822630718193,1.9474631843851817,-11.01016356520231,-5.310327787122887,-4.57681046714631,-6.934421696314824,0.4627922653409816,-4.835015073527313,-4.320331134876123,uzgun
-691.3045002212435,44.58621938360176,-1.1292294010597865,9.640057026770828,-4.1741727542768094,-4.926587455838709,-4.524584726596555,-11.258781221861431,-9.55525092894734,-6.894776240607404,-4.024622906476998,-7.008060500412373,-6.945027589186009,uzgun
-777.86954078211,75.28215288504559,16.171999715788605,22.438557244963835,11.80146399727148,5.1844531426037594,3.160005477097576,-3.8105744969182345,1.5176879038633246,5.104889076640407,0.68207911381569,6.608046019413271,-0.9369257276822368,uzgun
-748.5612729790936,53.1726188005646,-1.87234555904618,12.094033060924602,3.446068434315658,-3.926490095462897,-11.835274828378163,-7.825851421829031,-4.27631744722099,1.1883154956863498,-3.438160310878487,-2.5384288648555287,-4.173363600791061,uzgun
-722.1477799940691,72.13451245108473,1.8377761303175042,11.421311548008507,7.311599935535405,-1.8676757434832292,-4.772721518499521,-10.582815605581812,-6.401112450497049,-1.8104922452417762,-5.516208930115377,-5.525395256139469,-1.2411380028197463,uzgun
-724.7820686635199,61.67817816920727,15.73279387922602,19.521769535306483,13.80181380558636,7.087087531159556,3.564661122184069,-3.733867995590994,-0.5124197467036171,-0.5559952492143829,0.4677499725167965,-6.666660580628088,2.237172305985833,uzgun
-804.4482032180772,74.74919084033651,12.226544359320275,25.10516089057938,18.826911307753512,12.212841457372114,0.3321060670872974,-7.108490348544241,-1.9083666027480337,4.772736688446181,-0.11680085171636143,2.569246317775505,2.8764732633281382,uzgun
-625.2486640923294,57.48580615405321,2.655395458169147,14.416702912142956,6.894681208693514,-3.4114379586373,-0.43484131250668,-12.172925806776394,-2.5254421209223232,-0.45405152582896435,-4.387314794298863,-4.5405228879647925,1.4335058759008892,uzgun
-695.703863227781,54.966999619608195,16.590216178959864,20.411921334591735,13.575966984860468,8.309572169123435,4.430058544106215,5.294061733425178,-2.4056524876810417,2.956452744564442,5.428393602331707,0.797804633881634,-0.3153952598249219,uzgun
-623.5065624119042,57.38645387916438,-10.429269986232756,5.652838286800387,0.655838727378804,-6.646475763385803,-5.93779065860362,-11.469980332965829,-10.77622475214514,-2.0997939309160047,-6.6939672177920215,-1.567923048054848,-7.276092852726887,uzgun
-715.3080829675063,73.47874749966677,16.4259471649089,15.243471973721247,10.830380619570743,5.394867758833062,-0.27306736180354924,-2.264177402104763,-1.3107168399402602,2.144673793885761,3.0845825952497137,-0.56434028208708,3.0134650275291457,uzgun
-707.8921352925387,47.68167238184226,8.201079051724045,16.36839838041058,-5.40362649096892,-4.403070439036376,-8.747381124537473,-7.42494071255098,-4.7715682441526495,-5.1195867491483575,-2.641308770701153,-2.595669556161254,-3.0812206573558836,uzgun
-618.4920424426741,67.20427857651083,-1.258444355962576,15.377487572265407,12.248096878820084,-3.460386150877969,2.95127374290705,-0.9112335229840778,-2.792178402719229,1.498056748489666,-1.6600370975633427,0.640035421433264,-0.9993106998550481,uzgun
-672.9939381324867,44.95721886628537,-0.1646714944182629,12.063293033621273,-4.0590745859574175,-4.526342448520983,-11.785855228039699,-8.351488572891347,-2.5930016388970603,-3.8040930698742192,-8.354722146618501,-3.0076835455112065,-0.8729221692995682,uzgun
-608.8757028171726,68.26508209201586,-3.0842985605546764,12.418784731749087,11.096520389941944,5.094828152664692,8.741363799007152,-6.10749541840499,-8.176352999667873,5.406942597660433,4.004155328291156,1.1636736765686206,5.471842310167941,uzgun
-645.45621033132,52.77886636555658,-9.055812192687316,1.847082633415412,-0.5761532293653959,-11.185371790648619,0.052790351668403505,-11.53984614831861,-12.818055850279105,-2.566097575328844,-3.584000791561354,-6.410445835018906,-3.931400493936205,uzgun
-723.861005731709,67.71332957400968,17.52583614295192,18.900746034420557,9.379901425314506,14.015416104234195,6.642348231889482,-1.2258532366309225,-1.1340526807780482,1.5773214191130802,3.381046878335802,-0.5195060149579984,4.161410537968953,uzgun
-748.6451710479664,42.32436369770144,-10.224854104769877,12.553806675694346,-7.449049760010441,-1.6416553454571676,-10.184421481269624,-16.508925353855012,-6.291109840804455,-3.6904804907121362,-7.257224568041836,-4.541766469554646,-3.6126959968847996,uzgun
-649.6775578299921,67.50334174552391,5.6127708221833705,19.238625672636502,9.06331354509558,-3.0030977198797184,4.681092835189088,-7.426737078507696,-8.563474740362844,-2.4938368770688792,-1.2509608095773999,-5.839139868577364,-1.7486933407254874,uzgun
-654.3285761461013,50.91283236569302,-5.2190531014637855,4.372194335798917,4.9246386570918235,-5.9767716800621535,-8.485687455886588,-9.633705399352184,-11.61260923453766,0.6988426048970202,-5.176018728828871,-5.103377427423107,-0.9274757913601227,uzgun
-695.1666908579112,61.787264316870335,-4.685380158505176,7.991431027107406,11.101617718283409,-0.20312751917761404,-3.3975926070121765,-4.994321760989864,-9.196872583472487,-5.610968478791975,-2.010138022846343,-4.2170489190742355,-5.189160038329407,uzgun
-681.95473944794,48.44243351166612,-1.8518643644600001,5.395693589327956,-3.448279066923373,-6.648668492927078,-13.23140971225618,-8.005328544038877,-10.020540231030717,-5.448991785603039,-9.346262530195382,-3.676337911780879,-5.658726973300218,uzgun
-699.317832792142,65.86637195183319,-1.4695118359698982,16.901196843731356,8.154822480360306,-0.1009819466345168,-0.18945956564141853,-7.22914560563053,-10.66055849060898,-5.173814258584002,-2.092038363698555,-1.6745898862635997,-2.088059387436926,uzgun
-668.9222251341422,55.758807260277415,-10.189733401582071,9.23605591327572,-5.707037997296664,-2.909266219117847,-5.037942342027367,-8.864873377907525,-6.852290499419467,-1.2673041186366654,-5.565686883412787,-3.412216392667233,-5.800644587168115,uzgun
-658.4805786571118,73.63860067810744,1.340886344806663,10.456873031767495,7.525418168729875,-0.025404417235281643,-10.261498219381913,-4.2870967620890825,-1.9437347019045872,-5.54503733747517,-1.910487467262895,-3.2959046607710643,-3.902309580274913,uzgun
-583.9697023045499,31.176359800504276,-9.602683068270467,0.8323903784610125,-7.6597152676880995,-8.263579666894517,-5.339753879842399,-14.584198966994952,-9.263144334419424,-3.6656605707706036,-5.128025601139128,-5.992164763692818,-8.547925454728203,uzgun
-752.697878534302,75.99524305523992,7.931798130034748,22.761655016099162,10.067620674162216,3.007893154530891,0.4401692155076134,-3.421557803077367,-0.978744866783602,7.281358861297637,1.2127141007946622,3.2157250823106502,-3.273803442616114,uzgun
-727.3481516158528,56.42098840514658,-10.911245203659101,16.13597949899696,3.8040366226808113,-9.67221412222422,-13.460006169521701,-9.729640081093239,-2.842003414354795,1.002111896754031,-7.695286141967615,-4.384710116424339,-2.716704450345425,uzgun
-694.9388717422778,81.35741523210096,7.407873876870956,17.693130792319316,14.615539833135276,-0.7327346175063547,0.19053127152651952,-9.558576970468442,-3.882948611077077,1.312641642500083,-3.648732093825954,0.20648882117303516,3.896995025714738,uzgun
-733.201835223435,71.18523741348719,11.907545050138514,23.83428995959214,8.104363621241728,4.701206245827204,4.922194922348269,-3.8716961992631878,1.2059954736798368,-2.2993548524333254,0.3307664144440845,-2.268038675093885,1.4252487433802608,uzgun
-822.7371747871857,56.76550904126065,9.812577542405476,18.857984916577802,12.110458013730723,8.890325628998452,-4.121513394315411,-6.119110585050247,-0.29597609744958314,1.015991083533464,-0.3162974173809213,1.4893811600813547,1.6402781842343643,uzgun
-599.1757149198417,63.982144137764635,2.4159539488240376,9.255475776131432,4.669684434107153,-2.6097590532638923,-5.149288027675209,-16.73745045221475,-3.6940497136095503,3.7170966123132962,-2.6698071626953297,-4.715375531791434,0.617402708798576,uzgun
-709.7372517898207,64.41810325812608,24.634760480587627,25.682390802427506,14.470827235533811,9.200492848278314,6.500993847144054,4.767874732962159,-2.0949005479839,0.24444911685999698,6.231160747953108,3.215578105833584,0.35189252617766953,uzgun
-615.1768006801537,62.60333379755486,-7.192649289560732,8.984642376074131,3.3364954756648935,-6.245375018179481,-5.878965850205799,-16.24031619983554,-10.41094896925937,1.3477048322038958,-8.10598206843136,-0.8507710979189377,-8.217580458721082,uzgun
-726.0762316235956,73.04890533670556,11.399823830252908,14.786195905191095,11.21274580685819,5.313405502079082,-6.395805548310843,-4.874481637534387,-2.067154937757644,1.1960867008533707,1.130008328118296,-3.652211180771411,3.19450605007799,uzgun
-699.2256029640569,45.542757228858186,4.036343795198002,7.657039770895815,-6.888291295427405,-4.64327046143885,-8.38896459646872,-7.796566814739426,-3.5390678351946487,-6.8421016367240695,-5.086978213815929,-5.181487657158122,-6.007293574297746,uzgun
-665.6703809974405,69.4230964054888,4.29085662425379,18.77067030649624,17.390418956623435,1.984930809822171,8.672213067786982,0.8702899673981075,-0.25415470592592726,6.153160822687008,1.7766455492816977,7.658846691787484,2.6898329903174996,uzgun
-667.5237088137267,59.90207717528055,2.786583993033679,10.990274065111022,-3.505994179619636,-8.972649279424914,-13.53782788466847,-9.391070955216051,-5.082327642262844,-2.336808268468822,-9.94750154411248,-3.8099811312348812,-0.10655121198598538,uzgun
-594.8173076180382,68.02431286784889,0.16897576084396468,11.352322097331498,11.082479993893303,5.233215885666354,8.228455865436343,-4.089511271444485,-5.852951151554754,4.976734380133311,2.1140243499862477,1.0444472400718523,6.509832465784219,uzgun
-662.7185716092988,50.3559860987454,-5.846750347607392,-0.6039733811317987,-5.4123632438573415,-7.581976169436798,-0.2516701810778391,-10.91549583887955,-13.073167433173863,-1.4896625624628468,-4.395615435026553,-7.824077902013682,-4.0140587755546155,uzgun
-746.5501142639275,69.96841248249811,16.89082764091617,20.306789893935452,9.94555337321178,15.924169723833815,3.6275022635780743,-3.9551905182131084,-0.014219482074607956,1.938995977130738,2.53871488042384,-1.0333668634499527,0.4739627528521671,uzgun
-839.0325857720339,42.79824054689428,-2.7850168133041135,12.983967619155402,-2.840729588124574,3.2401572946831885,-9.012961600232563,-7.970451239631304,-7.369912323745189,-2.6353418598949183,-4.5341010734175295,-4.563537504862646,-0.3023433454415383,uzgun
-653.9844701641988,71.70597686219118,6.435432874449364,21.000451094445957,7.790916672914511,-1.9342371755941843,5.560188862192653,-6.653372141758516,-5.330331771088496,-2.1491425621698625,-2.414767323814246,-3.792788685614644,-1.4654608085127028,uzgun
-637.1481760777049,47.19299306857975,-8.83142169668358,0.4212496389256028,2.0202799081852114,-6.917685633909564,-11.330491617574559,-10.914840606648713,-12.431897862732654,0.21856625982463646,-3.377211193803498,-6.375827155880165,-1.4100674610434858,uzgun
-680.0519230241628,61.93254612839615,-3.3161304404393492,10.474760656391537,9.431937546961782,0.06649571809283049,-1.5582352320793962,-4.855744627035016,-7.241136063310975,-4.758313397087359,-1.2511474636985984,-4.571574741335413,-6.148996273684675,uzgun
-722.9899964367656,52.470446077571516,2.2205843230659683,8.74818903408527,-4.296806041011906,-2.7826032317396754,-10.11430849344737,-8.095958652755261,-7.046373897003015,-2.5903310507741133,-9.491808413318527,-1.4963738656367356,-5.96014271596907,uzgun
-735.717503176086,60.75024669294951,-3.7851463173742936,14.374076616197366,6.250600627454398,-1.4310755769322911,-2.066459621736477,-7.237082777876676,-11.304369097492513,-3.497876518034284,-1.316507194941334,-1.039887607026975,-1.5937149078442139,uzgun
-655.3415236661843,43.67786311740883,-5.218918081843649,4.6036604525076985,-5.156007749682136,-4.376812670785803,-9.468043028180496,-11.18640552552962,-4.668428055984355,-2.7140483674836964,-6.60789921189208,-3.335372182483954,-6.870284204934335,uzgun
-595.1339969094963,63.4848666924105,-5.038125392289823,12.787282239592475,5.408200224591837,-1.6266954898863693,-13.806424912575347,-7.954915706742415,-5.231685949938262,-7.933075892230793,0.9521771723111421,-4.336693325734177,-4.582951610792365,uzgun
-587.9966129067028,29.70673618023549,-9.747142909436276,2.199502358924916,-6.5147393248206535,-12.222368590746456,-7.084957531366809,-16.336122361308856,-10.25852761147857,-6.034057855629804,-8.099600741908066,-6.4780047395734766,-8.34321854538827,uzgun
-776.5047434039702,66.42887146196324,14.303507430458524,18.883979988006125,11.456189187864103,6.182656636433985,1.5072131360086107,-4.066323671361017,-3.4386538784421186,7.051801072620279,2.6021192045882504,1.5464659699138164,-2.9254593066174492,uzgun
-714.3190524203626,49.87823764028082,-4.658729348472716,1.4888211558379314,-1.6332425021864694,-10.161169691494731,-12.899677583734931,-13.281920261504002,-7.268820758091101,-1.7381968707241124,-7.371372755454028,-2.949837229312786,-5.833198989585989,uzgun
-706.8436896678843,76.23428675452084,9.914052855289086,10.505828340728435,7.32048640956535,-0.3097538110362567,-4.362628080257533,-11.562085549701544,-5.8716961141775625,-1.2069629980609975,-6.24952843328224,-4.137218654329881,0.9196138179120265,uzgun
-729.019413541842,60.69424139909482,15.875195203382058,19.313383641934863,11.620113923598833,7.2650462401938185,3.875895327153477,-7.756744780064936,-2.162082857904786,1.525854243303575,0.052152364901329164,-1.8603576367752557,-0.5190940005517356,uzgun
-793.381402262724,54.71795736030024,12.881171071823237,19.075050658365914,10.896249750097894,12.61597484321623,0.2541871507428458,-6.723886400102129,-2.8670430292926143,2.3635911292576997,-1.7263494735142204,-0.8989438461799336,2.576200469558849,uzgun
-614.996790791589,65.77730079388523,11.100346160942184,14.715134869019069,6.702452683644662,-3.319370584068028,-5.043466481721851,-15.6683623091079,-3.842830340450333,-0.42481832395130864,-7.606689522991811,-1.9414659460216148,2.130061201199368,uzgun
